"id_prestador","ds_situacao","ds_tipo_pessoa","nm_prestador","ds_municipio","ds_estado","dt_inclusao","ds_tipo","ds_classificacao"
2584,"INATIVO","PESSOA JURÍDICA","CLINICA MEDICA VALDISSER GARCIA LTDA","Frutal","MG","2019-05-28","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Clínica Médica"
2340,"ATIVO","PESSOA JURÍDICA","OTOCLINICA ITURAMA LTDA","Iturama","MG","2019-05-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2664,"ATIVO","PESSOA JURÍDICA","CARLE CASSUCI SERVICOS MEDICOS LTDA","Mirassol","SP","2019-02-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2510,"INATIVO","PESSOA JURÍDICA","CAMILA CLEOFE AZERO FRONTANILLA & CIA LTDA","Fernandopolis","SP","2019-08-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2460,"ATIVO","PESSOA JURÍDICA","MFRT SERVIÇOS MEDICOS LTDA - ME","Potirendaba","SP","2019-01-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2461,"ATIVO","PESSOA JURÍDICA","JORDANA E MARCOS CONSULTORIO ESP. LTDA","Sao Jose do Rio Preto","SP","2019-01-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2358,"ATIVO","PESSOA JURÍDICA","ALINE ANDRADE TEIXEIRA FERRARI S/S LTDA - ME","Olimpia","SP","2018-12-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2691,"ATIVO","PESSOA JURÍDICA","M & M SERVIÇOS MEDICOS S/S LTDA","Olimpia","SP","2019-07-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2669,"INATIVO","PESSOA JURÍDICA","VLP SERVIÇOS MEDICOS E DIAG POR IMAGEM LTDA","Fernandopolis","SP","2019-09-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2670,"ATIVO","PESSOA JURÍDICA","TAZINAFFO & TAZINAFFO S/S LTDA","Fernandopolis","SP","2019-09-02","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2260,"ATIVO","PESSOA JURÍDICA","LABORATORIO SANTA LUCIA LTDA","Aparecida do Taboado","MS","2019-09-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
2391,"ATIVO","PESSOA JURÍDICA","LABORATORIO SANTA LUCILIA LTDA","Frutal","MG","2019-06-27","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Laboratório"
2319,"INATIVO","PESSOA JURÍDICA","SHUKUMINE & SHUKUMINE S/S LTDA","Sao Jose do Rio Preto","SP","2019-06-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2398,"ATIVO","PESSOA JURÍDICA","JULIANA AQUINO SETINO - ME","Sao Jose do Rio Preto","SP","2019-11-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2696,"INATIVO","PESSOA JURÍDICA","NATALIA OTTAVIANI COLOMBO DO VALE - ME","Bady Bassitt","SP","2019-08-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2595,"ATIVO","PESSOA JURÍDICA","MORETTI & ALMEIDA LTDA","Aparecida do Taboado","MS","2019-07-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2750,"INATIVO","PESSOA JURÍDICA","INCLUSIVA CENTRO DE REABILITACAO NEURO LTDA","Sao Jose do Rio Preto","SP","2022-10-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
2763,"ATIVO","PESSOA JURÍDICA","BRUNGHOLI LIBERATO OLIVEIRA ANALISES CLINICAS","Nova Granada","SP","2023-04-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
2772,"ATIVO","PESSOA JURÍDICA","BARATOS CLINICA MEDICA LTDA","Sao Jose do Rio Preto","SP","2023-03-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2808,"INATIVO","PESSOA JURÍDICA","URZEDO & QUEIROZ CLINICA MEDICA LTDA","Iturama","MG","2022-03-26","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Clínica Médica"
2697,"ATIVO","PESSOA JURÍDICA","VERIMED SERVICOS MEDICOS LTDA","Penapolis","SP","2022-03-31","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2159,"INATIVO","PESSOA JURÍDICA","JORGE SEBA FILHO","Sao Jose do Rio Preto","SP","2015-06-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2423,"INATIVO","PESSOA JURÍDICA","CANHOTO & GANDOLFI SERV. MEDICOS LTDA","Sao Jose do Rio Preto","SP","2016-06-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2800,"ATIVO","PESSOA JURÍDICA","RICARDO CUNHA FIGUEIREDO EIRELI","Jales","SP","2022-02-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2541,"ATIVO","PESSOA JURÍDICA","TAIS REGINA CARRIJO DOMICIANO EIRELI","Barretos","SP","2021-03-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2803,"ATIVO","PESSOA JURÍDICA","TRV NEURO REABILITACAO LTDA","Fernandopolis","SP","2022-08-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2826,"ATIVO","PESSOA JURÍDICA","DE PAULA CLINICA MEDICA LTDA","Iturama","MG","2022-07-08","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Clínica Médica"
2828,"INATIVO","PESSOA JURÍDICA","FERREIRA & DE MARCO CLINICA MEDICA LTDA","Sao Jose do Rio Preto","SP","2022-07-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2832,"ATIVO","PESSOA JURÍDICA","LIDIA MIAN LIBRAZI MEIRA - ME","Penapolis","SP","2022-03-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2833,"ATIVO","PESSOA JURÍDICA","CENTRO CARDIOVIDA DIAGNOSTICOS CARDIOLOGICOS LTDA","Penapolis","SP","2022-03-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2806,"ATIVO","PESSOA JURÍDICA","FVGM CLINICA MEDICA LTDA","Penapolis","SP","2022-03-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2711,"INATIVO","PESSOA JURÍDICA","CLIDIMAGEM","Penapolis","SP","2022-03-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica de Imagem"
2759,"ATIVO","PESSOA JURÍDICA","NEUROHEALTH SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2022-11-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2774,"INATIVO","PESSOA JURÍDICA","DEISE LOPES CAMPOS - TERAPIA OCUPACIONAL LTDA","Sao Jose do Rio Preto","SP","2023-03-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2140,"INATIVO","PESSOA JURÍDICA","LILLI & BALDUINO CLINICA MEDICA LTDA-ME","Sao Jose do Rio Preto","SP","2016-02-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2374,"ATIVO","PESSOA JURÍDICA","MILENA MACHADO SANTOS - ME","Sao Jose do Rio Preto","SP","2018-05-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
2835,"ATIVO","PESSOA JURÍDICA","CLINICA GASTRODERMA","Ribeirao Preto","SP","2022-04-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2698,"INATIVO","PESSOA JURÍDICA","GASTROCLINICA","Ribeirao Preto","SP","2022-04-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2739,"ATIVO","PESSOA JURÍDICA","CORPO & MENTE CLINICA DE NUTRICAO E PSICOLOGIA","Penapolis","SP","2022-04-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2719,"ATIVO","PESSOA JURÍDICA","CLINICA DE PSICOLOGIA EQUILIBRIUM","Penapolis","SP","2022-04-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2288,"INATIVO","PESSOA JURÍDICA","RODERO SERVICOS MEDICOS S/S","Sao Jose do Rio Preto","SP","2015-05-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2429,"ATIVO","PESSOA JURÍDICA","SAUDE ALTERNATIVA CLINICA MEDICA LTDA","Jose Bonifacio","SP","2016-10-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2839,"ATIVO","PESSOA JURÍDICA","LEOPOLDINO SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2023-02-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2766,"ATIVO","PESSOA JURÍDICA","MANUELA DE PAULA RIBEIRO SERV MEDICOS LTDA","Sao Jose do Rio Preto","SP","2023-03-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2758,"ATIVO","PESSOA JURÍDICA","ESPACO MED SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2023-05-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2635,"ATIVO","PESSOA JURÍDICA","PSICOLOGIA ESPACO BEM VIVER LTDA","Iturama","MG","2020-04-01","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Clínica Médica"
2834,"ATIVO","PESSOA JURÍDICA","UNIMED DE PENAPOLIS COOPERATIVA DE TRABALHO MEDICO","Penapolis","SP","2022-04-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2734,"INATIVO","PESSOA JURÍDICA","LLW SERVICOS MEDICOS E PEDIATRIA LTDA","Sao Jose do Rio Preto","SP","2022-07-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3365,"ATIVO","PESSOA JURÍDICA","ORATE SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2024-03-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3666,"ATIVO","PESSOA JURÍDICA","CENTRO ONCOLOGICO RP SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2024-10-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3700,"ATIVO","PESSOA JURÍDICA","CLINICA DE UROLOGIA DR. RICARDO BARUQUE S/S LTDA","Sao Jose do Rio Preto","SP","2025-01-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3852,"ATIVO","PESSOA JURÍDICA","CAMILA DE SOUZA ALVES LTDA","Palestina","SP","2025-05-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3865,"ATIVO","PESSOA JURÍDICA","CAROL FREITAS LEAL SERVIÇOS MEDICOS LTDA","Iturama","MG","2025-05-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3871,"ATIVO","PESSOA JURÍDICA","LABORATORIO DE ANALISES CLINICAS JOAO PAULO II LTDA","Populina","SP","2025-05-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3874,"ATIVO","PESSOA JURÍDICA","LABORATORIO DE ANALISES CLINICAS JOAO PAULO II LTDA","Cosmorama","SP","2025-05-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3890,"ATIVO","PESSOA JURÍDICA","IRMANDADE DA SANTA CASA DE MISERICORDIA DE ESTRELA D'OESTE","Estrela D Oeste","SP","2025-05-28","Rede Prestadora Contratualizada - Rio Preto - XML","Hospital"
3940,"ATIVO","PESSOA JURÍDICA","PRIMUS LABORATORIO DE ANALISES CLINICAS LTDA","Palestina","SP","2025-06-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
2381,"ATIVO","PESSOA JURÍDICA","BRUNA CORTEZ FERREIRA CONSULTORIO MEDICO S/S LTDA","Sao Jose do Rio Preto","SP","2019-04-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3966,"INATIVO","PESSOA JURÍDICA","GRAZIELLE ASSUNCAO FERREIRA BORGES LTDA ","Itapagipe","MG","2025-07-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3974,"ATIVO","PESSOA JURÍDICA","CARDIOMATER CLINICA LTDA","Frutal","MG","2025-07-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3694,"ATIVO","PESSOA JURÍDICA","CLINICA RESILIENCIA BARRETOS LTDA","Barretos","SP","2024-12-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica de Fisioterapia"
3744,"ATIVO","PESSOA JURÍDICA","INSTITUTO CONECTAR PSICOLOGIA E SAUDE LTDA","Sao Jose do Rio Preto","SP","2025-02-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3828,"ATIVO","PESSOA JURÍDICA","LAB HIRATA LABORATORIO DE ANALISES CLINICAS LTDA","Américo de Campos","SP","2025-04-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3849,"ATIVO","PESSOA JURÍDICA","UNIDADE DE ECOGRAFIA E RADIOLOGIA PINHEIROS LTDA","Jundiai","SP","2025-05-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Austa Platinum"
3772,"ATIVO","PESSOA JURÍDICA","CONSULTORIO DE ATENDIMENTO GERAL MACAGNANI, PEREA, DALUR & FRANCISCO SOCIEDADE SIMPLES LTDA","Sao Jose do Rio Preto","SP","2025-03-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3914,"ATIVO","PESSOA JURÍDICA","HIGOR Q.F. NEUROPSICOLOGO","Itapagipe","MG","2025-06-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3948,"ATIVO","PESSOA JURÍDICA","MARIA FERNANDA INOUE AMARAL","Tres Fronteiras","SP","2025-07-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3627,"ATIVO","PESSOA JURÍDICA","CARVALHO & FREITAS SERVICOS MEDICOS LTDA","Iturama","MG","2024-10-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3061,"ATIVO","PESSOA JURÍDICA","GA MULTICLINICA LTDA","Barretos","SP","2023-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
3669,"ATIVO","PESSOA JURÍDICA","MARISTELLA LARISSA SHIOMI ROCHA","Buritama","SP","2024-11-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
3740,"ATIVO","PESSOA JURÍDICA","SANTOS & RAMOS SOCIEDADE SIMPLES LTDA","Sao Jose do Rio Preto","SP","2025-02-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3859,"ATIVO","PESSOA JURÍDICA","PREMIER RESIDENCE HOSPITAL S/A","São Paulo","SP","2025-05-08","Rede Prestadora Contratualizada - Rio Preto - XML","Austa Platinum"
3863,"ATIVO","PESSOA JURÍDICA","PEDIATRIA MACEDO LTDA","Votuporanga","SP","2025-05-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3833,"ATIVO","PESSOA JURÍDICA","MELLO MUNARI SERVICOS MEDICOS LTDA","Votuporanga","SP","2025-04-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3883,"ATIVO","PESSOA JURÍDICA","CLARKSON ALVES FERREIRA","Frutal","MG","2025-05-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3574,"ATIVO","PESSOA JURÍDICA","DIEGO SILVA INFANTE LTDA","Nhandeara","SP","2024-09-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3750,"ATIVO","PESSOA JURÍDICA","A F C PRESTACAO DE SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2025-03-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3908,"ATIVO","PESSOA JURÍDICA","JACIELLY SANTOS DA LUZ GOES LTDA","Itapagipe","MG","2025-06-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3972,"ATIVO","PESSOA JURÍDICA","SEMEF - SERVICOS MEDICOS FRUTAL LTDA","Frutal","MG","2025-07-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3936,"ATIVO","PESSOA JURÍDICA","DC ALBREGARD STORTI SERVICOS MEDICOS LTDA","Olimpia","SP","2025-06-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3569,"ATIVO","PESSOA JURÍDICA","FRANCIELE FACHINETTE FUENTES DOS SANTOS PSICOLOGIA","Fernandopolis","SP","2024-09-19","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
2084,"ATIVO","PESSOA JURÍDICA","M.P.M. CLINICA MEDICA RIO PRETO LTDA","Sao Jose do Rio Preto","SP","2004-12-09","Rede Prestadora Contratualizada - Rio Preto - XML","Clínica Médica"
3777,"ATIVO","PESSOA JURÍDICA","INSTITUTO DE RESSONANCIA MAGNETICA FERNANDOPOLIS LTDA","Fernandopolis","SP","2025-03-31","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica de Imagem"
3922,"ATIVO","PESSOA JURÍDICA","UNILAB LABORATORIO DE ANALISES CLINICAS DE APARECIDA DO TABOADO LTDA","Aparecida do Taboado","MS","2025-06-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3470,"INATIVO","PESSOA JURÍDICA","ELIANI CRISTINA FLORENCIO ATENDIMENTO CLINICO E AVALIACAO PSICOLOGIA LTDA","Sao Jose do Rio Preto","SP","2024-05-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2780,"ATIVO","PESSOA JURÍDICA","FERES & MARTINS LTDA","Sao Jose do Rio Preto","SP","2021-03-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3304,"INATIVO","PESSOA JURÍDICA","P. S. MORETTO - TERAPIA OCUPACIONAL","Amparo","SP","2024-02-01","Rede Prestadora Contratualizada - Amparo - Apresentação Automática","Clínica Terapêutica"
3851,"ATIVO","PESSOA JURÍDICA","CLINICA DE FONOAUDIOLOGIA MARIOTTO LTDA","Votuporanga","SP","2025-05-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3693,"ATIVO","PESSOA JURÍDICA","INCLUSIVA NICE-NUCLEO INTERDISCIPLINAR DE CONHECIMENTO ESPECIALIZADO LTDA","Sao Jose do Rio Preto","SP","2025-01-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
3476,"ATIVO","PESSOA JURÍDICA","B VELANI SAUDE LTDA","Sao Jose do Rio Preto","SP","2024-06-07","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3530,"ATIVO","PESSOA JURÍDICA","VERARDINO SERVICOS MEDICOS LTDA","Sao Jose do Rio Preto","SP","2024-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3875,"ATIVO","PESSOA JURÍDICA","LABORATORIO DE ANALISES CLINICAS JOAO PAULO II LTDA","Guarani D Oeste","SP","2025-05-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Laboratório"
3520,"ATIVO","PESSOA JURÍDICA","TRANSNEFRO CLINICA DE HEMODIALISE E NEFROLOGIA LTDA","Frutal","MG","2025-05-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3993,"ATIVO","PESSOA JURÍDICA","CSG DERMA SERVIÇOS MÉDICOS LTDA","Potirendaba","SP","2025-08-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
2893,"ATIVO","PESSOA JURÍDICA","43.811.114 BEATRIZ RODRIGUES QUEIROZ","Barretos","SP","2023-07-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
3911,"ATIVO","PESSOA JURÍDICA","VITA CLINICAS MEDICINA ESPECIALIZADA LTDA","São Paulo","SP","2025-06-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Austa Platinum"
2886,"ATIVO","PESSOA JURÍDICA","MARILDA GONCALVES DE ARAUJO CONSTANTINO","Barretos","SP","2023-07-10","RNC - Clínicas Terapêuticas - Apresentação Automática","Não Contratualizado"
3892,"ATIVO","PESSOA JURÍDICA","MACAGNANI, BRITO & TAMELINI SERVICOS DE SAUDE S/S LTDA","Sao Jose do Rio Preto","SP","2025-05-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Médica"
3584,"ATIVO","PESSOA JURÍDICA","BAROLES & NOGUEIRA LTDA","Santa Fe do Sul","SP","2024-10-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Clínica Terapêutica"
